time,open,high,low,close,MA 1,MA 2,MA 3,MA 4,MA 5,Shapes,Shapes,Range Filter,Up Trend,UpTrend Begins,Down Trend,DownTrend Begins,HalfTrend,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,ParabolicSAR,VWAP,Range Top,Range Bottom,Basis,Upper,Lower,STC Sell,STC Buy,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Hollow Candles (Open),Hollow Candles (High,Hollow Candles (Low),Hollow Candles (Close),Buy Signal,Sell Signal,Expired Signal,Expired Signal,long Signal,Short Signal,RSI Plot,Plot,Plot,Plot,Plot,MFI Plot,Angle Follow Line,Angle Follow Line Histogram,Sell,Buy,Add Sell 1,Add Buy 1,Reduce Buy 1,Reduce Buy 2,Reduce Buy 3,Reduce Buy 4,Reduce Buy 5,Reduce Sell 1,Reduce Sell 2,Reduce Sell 3,Reduce Sell 4,Reduce Sell 5,Volume MA,Volume,Volume MA,Stochastic,EMA,Plot,Plot,Plot,Plot
2019-03-08T09:15:00+05:30,63.3500005,68,55,62.42500025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,NaN,NaN,70.4375,NaN,NaN,NaN,61.80833341666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.3500005,68,55,62.42500025,62.887500375,68,55,62.1937501875,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56523,NaN,NaN,NaN,40,40,-40,-40
2019-03-11T09:15:00+05:30,62.887500375,62.887500375,58.049999,60.3999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,NaN,NaN,69.9125005,NaN,NaN,68,60.445832958333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.887500375,62.887500375,58.049999,60.3999995,62.54062528125,62.887500375,58.049999,61.056249812500006,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7481,NaN,NaN,NaN,40,40,-40,-40
2019-03-12T09:15:00+05:30,61.643749937500004,61.643749937500004,55.849998,58.44999975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,NaN,NaN,69.125,NaN,NaN,68,58.647915895833336,NaN,NaN,NaN,NaN,NaN,1,NaN,61.643749937500004,61.643749937500004,55.849998,58.44999975,61.79843754687501,61.79843754687501,55.849998,59.39687440625001,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113277,NaN,0,NaN,40,40,-40,-40
2019-03-13T09:15:00+05:30,60.046874843750004,63.299999,58.200001,61.0874995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,NaN,NaN,71.32499849999999,NaN,NaN,67.51399992,60.86249983333334,NaN,NaN,NaN,NaN,NaN,1,NaN,60.046874843750004,63.299999,58.200001,61.0874995,60.59765597656251,63.299999,58.200001,60.6585935859375,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,210300,NaN,0,NaN,40,40,-40,-40
2019-03-14T09:15:00+05:30,60.567187171875005,66.5,60,63.13749975,61.09999975000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,NaN,NaN,68.01249874999999,NaN,NaN,67.04743984320001,63.21249991666668,NaN,NaN,NaN,NaN,NaN,1,NaN,60.567187171875005,66.5,60,63.13749975,60.62812478125001,66.5,60,62.55117173046875,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250566,NaN,0,NaN,40,40,-40,-40
2019-03-15T09:15:00+05:30,61.852343460937504,74.800003,61.852343460937504,70.2125015,64.13750033333334,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,55,NaN,NaN,67.63749874999999,NaN,NaN,55.849998,68.95494932031251,NaN,NaN,NaN,NaN,NaN,1,NaN,61.852343460937504,74.800003,61.852343460937504,70.2125015,61.58964825585938,74.800003,61.58964825585938,67.17929785546875,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123938,NaN,0,NaN,40,40,-40,-40
2019-03-18T09:15:00+05:30,66.03242248046875,72.5,66,69.58749975,65.95416680555556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,NaN,NaN,68.5874995,NaN,NaN,56.2289981,69.36249991666666,NaN,NaN,NaN,NaN,NaN,1,NaN,66.03242248046875,72.5,66,69.58749975,64.38447305566406,72.5,64.38447305566406,68.5299805576172,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,418257,NaN,0,NaN,40,40,-40,-40
2019-03-19T09:15:00+05:30,67.80996111523439,74,67.099998,71.625,67.84444453703703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,NaN,NaN,67.950001,NaN,NaN,56.600418198,70.90833266666667,NaN,NaN,NaN,NaN,NaN,1,NaN,67.80996111523439,74,67.099998,71.625,66.45722680664062,74,66.45722680664062,70.1337397788086,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,496666,NaN,0,NaN,40,40,-40,-40
2019-03-20T09:15:00+05:30,69.7174805576172,74.900002,69.7174805576172,74.02499975,69.90462960802469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.099998,64.950001,NaN,68.73749925,NaN,NaN,56.96440989404,72.8808274358724,NaN,NaN,NaN,NaN,NaN,1,NaN,69.7174805576172,74.900002,69.7174805576172,74.02499975,68.29548329272461,74.900002,68.29548329272461,72.08999071630859,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,403463,NaN,0,NaN,40,40,-40,-40
2019-03-22T09:15:00+05:30,71.8712401538086,75.199997,71.8712401538086,74.12500025,71.31141982201646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.508561234863286,NaN,NaN,NaN,69.7174805576172,65.5249975,NaN,68.11250100000001,NaN,NaN,57.6818335782784,73.73207913460287,NaN,NaN,NaN,NaN,NaN,1,NaN,71.8712401538086,75.199997,71.8712401538086,74.12500025,70.1927370045166,75.199997,70.1927370045166,73.26686938940429,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86752,NaN,0,0,40,40,-40,-40
2019-03-25T09:15:00+05:30,72.9981202019043,79.949997,72.800003,76.2124995,72.94511304801098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.30565019216309,NaN,NaN,NaN,71.8712401538086,67.8999975,NaN,69,NaN,NaN,58.7329233835817,76.32083316666667,NaN,NaN,NaN,NaN,NaN,1,NaN,72.9981202019043,79.949997,72.800003,76.2124995,71.72980319696045,79.949997,71.72980319696045,75.49015492547608,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,556975,NaN,0,0,40,40,-40,-40
