time,open,high,low,close,MA 1,MA 2,MA 3,MA 4,MA 5,Shapes,Shapes,Range Filter,Up Trend,UpTrend Begins,Down Trend,DownTrend Begins,HalfTrend,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,ParabolicSAR,VWAP,Range Top,Range Bottom,Basis,Upper,Lower,STC Sell,STC Buy,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Hollow Candles (Open),Hollow Candles (High,Hollow Candles (Low),Hollow Candles (Close),Buy Signal,Sell Signal,Expired Signal,Expired Signal,long Signal,Short Signal,RSI Plot,Plot,Plot,Plot,Plot,MFI Plot,Angle Follow Line,Angle Follow Line Histogram,Sell,Buy,Add Sell 1,Add Buy 1,Reduce Buy 1,Reduce Buy 2,Reduce Buy 3,Reduce Buy 4,Reduce Buy 5,Reduce Sell 1,Reduce Sell 2,Reduce Sell 3,Reduce Sell 4,Reduce Sell 5,Volume MA,Volume,Volume MA,Stochastic,EMA,Plot,Plot,Plot,Plot
2015-04-23T09:15:00+05:30,62.513093684347226,65.19227297,62.513093684347226,64.29029464,62.947525987119725,62.008006784030606,61.71685128709459,60.43888517317095,51.188887955324745,NaN,1,62.160901152651334,NaN,NaN,65.01408392035364,NaN,61.94053303619445,62.63646636,60.53225051,68.5299542525,NaN,NaN,60.72441639,63.99855376478241,45.0363633022433,41.55117778925653,60.60437275662491,64.76961003517694,56.43913547807288,NaN,1,62.513093684347226,65.19227297,62.513093684347226,64.29029464,62.32076000469583,65.19227297,62.32076000469583,63.62718874467362,0,0,0,0,NaN,NaN,62.331117558522195,70,70,30,30,69.62743937669393,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20852822.458799932,15133956.5639998,20852822.458799932,32.00476116634297,30.518358267966406,40,40,-40,-40
2015-04-24T09:15:00+05:30,63.40169416217361,64.5629307,62.74215807,63.82669471,63.240582228079816,62.26781934488338,61.91778875594272,60.57174044912503,51.31463727626679,NaN,NaN,62.160901152651334,NaN,NaN,65.01408392035364,NaN,62.513093684347226,62.95834468,60.53225051,64.64099687999999,NaN,NaN,60.813773521600005,63.71059449333333,45.0363633022433,41.55117778925653,60.955555916749915,64.96086687029609,56.95024496320374,NaN,1,63.40169416217361,64.5629307,62.74215807,63.82669471,62.97397437468472,64.5629307,62.74215807,63.6333694105434,0,0,0,0,NaN,NaN,59.831934925894224,70,70,30,30,67.93374381078371,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19852224.059009828,12524929.33208681,19852224.059009828,36.52615926184096,32.43275810239778,40,40,-40,-40
2015-04-27T09:15:00+05:30,63.614194436086805,64.13536066,61.51229744,63.0220001075,63.167721521219875,62.37555945382861,62.02295174180532,60.66782906317895,51.43112844871687,NaN,NaN,62.160901152651334,NaN,NaN,65.01408392035364,NaN,62.513093684347226,62.95834468,60.53225051,61.25167175,NaN,NaN,60.901343510568005,62.889886069166664,45.0363633022433,41.55117778925653,61.21269791374991,65.05186761117268,57.37352821632715,NaN,1,63.614194436086805,64.13536066,61.51229744,63.0220001075,63.30367189261406,64.13536066,61.51229744,63.070963160896696,0,0,0,0,NaN,NaN,55.66025765717174,70,70,30,30,62.4277075633157,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19706901.51730182,10606659.50048443,19706901.51730182,35.17622100989405,32.68612622158857,40,40,-40,-40
2015-04-28T09:15:00+05:30,63.318097271793405,63.318097271793405,61.49788307,62.356625525,62.897356189146585,62.37285460685309,62.05473019734767,60.73405637540723,51.53983986241123,1,NaN,62.160901152651334,NaN,NaN,65.01408392035364,NaN,62.513093684347226,62.95834468,60.53225051,65.6172870175,NaN,NaN,60.987162099756645,62.390868622264456,45.0363633022433,41.55117778925653,61.42786366549991,65.00828362131367,57.84744370968617,NaN,1,63.318097271793405,63.318097271793405,61.49788307,62.356625525,63.18731752675538,63.318097271793405,61.49788307,62.6226757846467,0,0,0,0,NaN,NaN,52.40651827196719,70,70,30,30,56.41255836901941,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19492266.46095288,9301027.05944833,19492266.46095288,26.42684531355429,29.957279566247838,40,40,-40,-40
2015-04-29T09:15:00+05:30,62.8373613983967,65.62464619,62.82863464,64.14376864249999,63.31282700693105,62.625842326231215,62.25368623974313,60.86777058195989,51.66525208907878,NaN,NaN,62.160901152651334,NaN,NaN,65.01408392035364,NaN,62.513093684347226,63.174531290000004,60.748437120000006,65.775539625,NaN,NaN,61.071264317161514,64.19901649083333,45.0363633022433,41.55117778925653,61.778206087875006,64.9595951875754,58.59681698817461,NaN,1,62.8373613983967,65.62464619,62.82863464,64.14376864249999,62.90499665570104,65.62464619,62.82863464,63.858602717724175,0,0,0,0,NaN,NaN,59.290112527444215,70,70,30,30,55.66509322156217,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18691920.057364322,12318586.76438215,18691920.057364322,22.773787032671613,27.986997599982583,40,40,-40,-40
2015-04-30T09:15:00+05:30,63.490565020448344,66.20114382,63.490565020448344,65.1418299125,63.922494642120704,62.985269124269614,62.528747541910455,61.03538075178499,51.799347390804364,NaN,NaN,62.9898889481554,57.79543499429512,57.79543499429512,NaN,NaN,62.82863464,63.462780105,61.036685934999994,66.9912074075,NaN,NaN,61.253399592075056,64.94451291764945,45.0363633022433,41.55117778925653,62.10086462575,65.272384052157,58.929345199343,NaN,1,63.490565020448344,66.20114382,63.490565020448344,65.1418299125,63.38179968671261,66.20114382,63.38179968671261,64.58102594334918,0,0,0,0,NaN,NaN,62.5479259844641,70,70,30,30,59.26402810169021,13.212387840271184,13.212387840271184,NaN,-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17304781.64293212,20916825.15103593,17304781.64293212,26.967772555213806,28.56422677775957,40,40,-40,-40
2015-05-04T09:15:00+05:30,64.31619746647416,68.48791676,64.31619746647416,66.523020935,64.78933673974714,63.49066224008824,62.90915453172851,61.25058232759734,51.94585160517447,NaN,NaN,64.36606583758736,58.80516384184318,NaN,NaN,NaN,63.490565020448344,64.75029098,62.180072405000004,62.2004697175,NaN,NaN,61.550264245750554,66.44237838715806,45.0363633022433,41.55117778925653,62.445922462249996,65.94796193910167,58.943882985398325,NaN,1,64.31619746647416,68.48791676,64.31619746647416,66.523020935,63.98141281503089,68.48791676,63.98141281503089,65.91083315698708,0,0,0,0,NaN,NaN,66.53864427156108,70,70,30,30,66.38894864380433,22.823044188694016,22.823044188694016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16504973.48961054,18535819.67418404,16504973.48961054,33.43226112706317,30.62468549069647,40,40,-40,-40
2015-05-05T09:15:00+05:30,65.41960920073709,69.66012956,65.41960920073709,68.5239490675,66.03420751566476,64.20970321543278,63.443896868468656,61.53581239582882,52.11080779882945,NaN,1,66.36136672485964,59.43050932833516,NaN,NaN,NaN,64.31619746647416,65.579006315,62.85745856,57.9204559275,NaN,NaN,62.105276446890514,67.86789594274569,45.0363633022433,41.55117778925653,62.941590327250005,66.90745254662383,58.97572810787617,NaN,1,65.41960920073709,69.66012956,65.41960920073709,68.5239490675,64.94612298600899,69.66012956,64.94612298600899,67.25582425724355,0,0,0,0,NaN,NaN,71.30836472574916,70,71.30836472574916,30,30,66.48984048621588,35.187550672350255,35.187550672350255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16451486.885816563,15833477.2267944,16451486.885816563,43.0053038910298,34.616260247841915,40,43.0053038910298,-40,-40
2015-05-06T09:15:00+05:30,66.97177913411855,68.2188855,64.66381682,66.556651645,66.2083555587765,64.54498156251381,63.740349704328786,61.73270805265906,52.25454753859234,NaN,NaN,66.36136672485964,59.43050932833516,NaN,NaN,NaN,64.66381682,65.579006315,62.85745856,58.1938009175,NaN,NaN,62.86076175820146,66.479784655,45.0363633022433,41.55117778925653,63.27685975075,67.27462788839313,59.27909161310688,NaN,1,66.97177913411855,68.2188855,64.66381682,66.556651645,66.10097362162627,68.2188855,64.66381682,66.60278327477964,0,0,0,0,NaN,NaN,61.957224605152824,70,70,30,30,59.19774937969845,34.06481429530142,34.06481429530142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16152741.508824207,14832602.32976757,16152741.508824207,45.002241610840386,36.867700081079924,40,45.002241610840386,-40,-40
2015-05-07T09:15:00+05:30,66.76421538955927,66.76421538955927,60.86854079,63.203356407499996,65.20668917501767,64.35332082608326,63.68920748558319,61.790380537162626,52.36349091042227,1,NaN,65.37971999490384,59.43050932833516,NaN,NaN,NaN,64.66381682,65.264335175,62.85745856,57.301831945,NaN,NaN,69.66012956,63.61203752901975,45.0363633022433,41.55117778925653,63.37870765212499,67.2582603597333,59.499154944516675,NaN,1,66.76421538955927,66.76421538955927,60.86854079,63.203356407499996,66.35187844820295,66.76421538955927,60.86854079,64.40008199415463,0,0,0,0,NaN,NaN,49.93654478873567,70,70,30,30,59.23685157886902,31.367066561851015,31.367066561851015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15919157.892158074,10745477.07175674,15919157.892158074,32.14375883318603,33.67089571279842,40,40,-40,-40
