time,open,high,low,close,EMA50,EMA200,VWAP,PEMA-Short,PEMA-Medium,PEMA-Long,Major Trend,Mid Trend,Minor Trend,,UT2,TRB,TC,PUT,PUC,ND,ND,NS,LVT,ST,ST1,ST2,ST3,ST4,SV,EU,EUF,ED,EDF,RUT,BCE1,SCE,SCE,BC,BC,SC,SC,TB,TB,TB,TB,,Strength band,Period High,Period Low,HV - High,HV - Low,MA 1,MA 2,MA 3,MA 4,MA 5,Shapes,Shapes,Range Filter,Up Trend,UpTrend Begins,Down Trend,DownTrend Begins,HalfTrend,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,ParabolicSAR,VWAP,Range Top,Range Bottom,Basis,Upper,Lower,STC Sell,STC Buy,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Hollow Candles (Open),Hollow Candles (High,Hollow Candles (Low),Hollow Candles (Close),Buy Signal,Sell Signal,Expired Signal,Expired Signal,long Signal,Short Signal,RSI Plot,Plot,Plot,Plot,Plot,MFI Plot,Angle Follow Line,Angle Follow Line Histogram,Sell,Buy,Add Sell 1,Add Buy 1,Reduce Buy 1,Reduce Buy 2,Reduce Buy 3,Reduce Buy 4,Reduce Buy 5,Reduce Sell 1,Reduce Sell 2,Reduce Sell 3,Reduce Sell 4,Reduce Sell 5,Volume MA,Volume,Volume MA,Stochastic,EMA,Plot,Plot,Plot,Plot
2019-02-22T09:15:00+05:30,493.477648239209,499.5,475.6725,488.61562499999997,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,494.77010881238584,501.49618557719003,502.46524848563206,496.7960937793204,461.5280227491322,1,NaN,502.8572809895779,NaN,NaN,526.4503919844304,NaN,505.9125,502.88625,498.19499999999994,538.61625,NaN,NaN,530.1768741983999,487.929375,488.65845019916895,464.9416123008305,504.98465625,530.3580955137951,479.6112169862049,1,NaN,493.477648239209,499.5,475.6725,488.61562499999997,496.816172159045,499.5,475.6725,489.31644330980225,0,0,0,0,NaN,NaN,41.206346613068845,70,70,30,30,53.82685970917189,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,160749.0555555552,119296.66666667,160749.0555555552,-43.5480253591121,-14.92582114269756,40,40,-40,-43.5480253591121
2019-02-25T09:15:00+05:30,491.04663661960444,504,490.7475,498.076875,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,495.87236420825724,501.00771263759145,502.0473081536671,496.84632049385687,461.89169292078265,NaN,NaN,502.8572809895779,NaN,NaN,526.4503919844304,NaN,505.9125,502.88625,498.19499999999994,531.208125,NaN,NaN,525.8165242625279,497.608125,488.65845019916895,464.9416123008305,506.11809374999996,527.8726782326092,484.36350926739067,1,NaN,491.04663661960444,504,490.7475,498.076875,493.0663077344236,504,490.7475,495.9677529049011,0,0,0,0,NaN,NaN,47.690076774573306,70,70,30,30,53.83262099139346,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,153530.99999999953,59293.33333333,153530.99999999953,-43.636003668731064,-20.161850385543463,40,40,-40,-43.636003668731064
2019-02-26T09:15:00+05:30,494.5617558098022,504.8325,483.75,494.67375,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,495.4728261388382,500.10286083222127,501.3450645199845,496.7611216509605,462.2178825434614,NaN,1,502.8572809895779,NaN,NaN,526.4503919844304,NaN,505.9125,500.41125,498.19499999999994,526.9781250000001,NaN,NaN,521.8050023215256,494.41874999999993,488.65845019916895,464.9416123008305,506.3824687499999,527.4344532447666,485.33048425523316,1,NaN,494.5617558098022,504.8325,483.75,494.67375,494.51703031966235,504.8325,483.75,494.45450145245053,0,0,0,0,NaN,NaN,45.73632314125104,70,70,30,30,49.711802954039065,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,154104.0277777772,78988.33333333,154104.0277777772,-40.97668216808826,-23.462852254980188,40,40,-40,-40.97668216808826
2019-02-27T09:15:00+05:30,494.61775290490107,503.9775,486.585,496.119375,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,495.68834242589213,499.5337914276182,500.8473798037955,496.7359551156287,462.5552108266111,NaN,NaN,502.8572809895779,NaN,NaN,526.4503919844304,NaN,505.9125,496.58625,498.19499999999994,528.598125,NaN,NaN,518.1144021358036,495.560625,488.65845019916895,464.9416123008305,506.18840624999984,527.541533489039,484.8352790109607,1,NaN,494.61775290490107,503.9775,486.585,496.119375,494.48576588605647,503.9775,486.585,495.3249069762253,0,0,0,0,NaN,NaN,46.734596385585085,70,70,30,30,42.61085671647204,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,157244.8333333329,220816.66666667,157244.8333333329,-36.49639015851838,-25.017987872065333,40,40,-40,-40
2019-02-28T09:15:00+05:30,495.36856395245053,495.36856395245053,481.5,489.4425,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,493.60639495059473,498.0921783665299,499.7612007748626,496.449937267957,462.82274604226666,1,NaN,502.8572809895779,NaN,NaN,526.4503919844304,NaN,505.9125,496.58625,498.19499999999994,533.6775,NaN,NaN,514.7190499649394,488.7703546508169,488.65845019916895,464.9416123008305,505.31371874999985,527.8718425897121,482.7555949102876,1,NaN,495.36856395245053,495.36856395245053,481.5,489.4425,494.9053364311409,495.36856395245053,481.5,490.4199069762253,0,0,0,0,NaN,NaN,42.81667736858552,70,70,30,30,40.491995747564836,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,156929.63888888856,216666.66666667,156929.63888888856,-33.64069418730429,-26.066535207342582,40,40,-40,-40
2019-03-01T09:15:00+05:30,492.40553197622523,494.1,486,488.53125,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,491.91467996706314,496.7263314570256,498.69168165344706,496.13940051235085,463.07855205179635,NaN,NaN,502.8572809895779,NaN,NaN,526.4503919844304,NaN,505.9125,492.2743429568359,498.19499999999994,537.103125,NaN,NaN,511.5953259677442,489.54375,488.65845019916895,464.9416123008305,504.4682812499999,528.1819261613172,480.7546363386827,1,NaN,492.40553197622523,494.1,486,488.53125,492.6626217036831,494.1,486,490.2591954940563,0,0,0,0,NaN,NaN,42.29553016627508,70,70,30,30,32.50558136295139,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,156730.94444444406,75635,156730.94444444406,-32.90282066233023,-27.175337376435962,40,40,-40,-40
2019-03-05T09:15:00+05:30,490.4683909881126,504,487.8,494.566875,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,492.79874497804207,496.4178376774505,498.29884292454733,496.0777328451998,463.3918686980471,NaN,NaN,502.8572809895779,NaN,NaN,526.4503919844304,NaN,505.9125,491.29875000000004,498.36375,537.9581249999999,NaN,NaN,508.72149989032465,495.455625,488.65845019916895,464.9416123008305,503.9080312499999,527.9984677869872,479.81759471301257,1,NaN,490.4683909881126,504,487.8,494.566875,491.4609085988697,504,487.8,494.2088164970281,0,0,0,0,NaN,NaN,46.90519031156374,70,70,30,30,38.07407176010995,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162614.5555555552,403285,162614.5555555552,-28.278255170229293,-26.53503779492549,40,40,-40,-40
2019-03-06T09:15:00+05:30,492.51763299405627,528.75,492.51763299405627,513.09,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,499.5624966520281,498.79957515210043,499.70752455078093,496.74488057676064,463.88637746722077,NaN,NaN,502.8572809895779,NaN,NaN,526.4503919844304,NaN,505.9125,502.21125,505.16999999999996,538.486875,NaN,NaN,475.6725,511.4525443313521,488.65845019916895,464.9416123008305,503.78428124999994,527.658380232602,479.9101822673979,1,NaN,492.51763299405627,528.75,492.51763299405627,513.09,492.8348625479489,528.75,492.51763299405627,506.7188164970281,0,0,0,0,NaN,NaN,57.99526343496822,70,70,30,30,37.71710703557743,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,164445.2222222219,199085,164445.2222222219,-15.174922930507009,-22.08713832144535,40,40,-40,-40
2019-03-07T09:15:00+05:30,502.80381649702815,554.7375,502.80381649702815,536.968125,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,512.0310394346853,504.2522251303718,503.25615316499227,498.3222627110053,464.6135590347111,NaN,1,520.4594431633868,458.9916843683998,458.9916843683998,NaN,NaN,505.9125,515.2049999999999,515.2049999999999,541.76625,NaN,NaN,476.73405,531.5031471656761,488.65845019916895,464.9416123008305,504.4075312499999,530.9178733813014,477.8971891186984,NaN,NaN,502.80381649702815,554.7375,502.80381649702815,536.968125,499.7768395224885,554.7375,499.7768395224885,524.328314498514,0,0,0,0,NaN,NaN,67.43743009075823,70,70,30,30,45.76940090179714,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,167590.38888888856,289070,167590.38888888856,4.105465536210563,-13.819321535195627,40,40,-40,-40
2019-03-08T09:15:00+05:30,519.8859707485141,546.6825,519.8859707485141,541.3499999999999,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,521.8040262897902,509.5519072546044,506.88413857785014,500.0096249576325,465.3771057109826,NaN,NaN,524.8105225243648,461.65480708373275,NaN,NaN,NaN,505.9125,518.11875,515.2049999999999,544.37625,NaN,NaN,479.854188,535.972823582838,488.65845019916895,464.9416123008305,505.26703124999995,535.1795783505615,475.35448414943835,NaN,1,519.8859707485141,546.6825,519.8859707485141,541.3499999999999,512.0525770105013,546.6825,512.0525770105013,531.951110374257,0,0,0,0,NaN,NaN,68.82246163603614,70,70,30,30,52.61006324642502,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169064.8055555552,220990,169064.8055555552,22.822397556364233,-3.754112242156804,40,40,-40,-40
