time,open,high,low,close,MA 1,MA 2,MA 3,MA 4,MA 5,Shapes,Shapes,Range Filter,Up Trend,UpTrend Begins,Down Trend,DownTrend Begins,HalfTrend,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,ParabolicSAR,VWAP,Range Top,Range Bottom,Basis,Upper,Lower,STC Sell,STC Buy,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Hollow Candles (Open),Hollow Candles (High,Hollow Candles (Low),Hollow Candles (Close),Buy Signal,Sell Signal,Expired Signal,Expired Signal,long Signal,Short Signal,RSI Plot,Plot,Plot,Plot,Plot,MFI Plot,Angle Follow Line,Angle Follow Line Histogram,Sell,Buy,Add Sell 1,Add Buy 1,Reduce Buy 1,Reduce Buy 2,Reduce Buy 3,Reduce Buy 4,Reduce Buy 5,Reduce Sell 1,Reduce Sell 2,Reduce Sell 3,Reduce Sell 4,Reduce Sell 5,Volume MA,Volume,Volume MA,Stochastic,EMA,Plot,Plot,Plot,Plot
2015-03-11T09:15:00+05:30,249.25106201586348,259.42499,249.25106201586348,254.93125125,247.82596885682105,238.22484477310897,233.79039001823418,223.0877656018678,168.7595702405949,NaN,NaN,249.12890580029867,211.27038580470594,NaN,NaN,NaN,240.49587528172697,245.0124975,235.0625,243.04999875,NaN,NaN,232.824995,254.53576775528782,73.2853454820209,53.50543392042739,229.82906231249999,257.06063139744225,202.59749322755772,NaN,1,249.25106201586348,259.42499,249.25106201586348,254.93125125,244.9603044646829,259.42499,244.9603044646829,253.21459132043174,0,0,0,0,NaN,NaN,71.01288525968793,70,71.01288525968793,30,30,86.37520807502798,43.44361532283772,43.44361532283772,NaN,NaN,NaN,NaN,48.44361532283772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140429.8,105230,140429.8,27.018430569819596,17.915636780789296,40,40,-40,-40
2015-03-12T09:15:00+05:30,252.09115663293176,274.20001,252.09115663293176,260.90000125,252.18397965454736,241.46415284123626,236.37225775459282,224.5705983723828,169.67639044964372,NaN,1,251.94903986777217,217.7520511234422,NaN,NaN,NaN,249.25106201586348,248.350005,238.40000750000002,244.86249875,NaN,NaN,236.988995,262.39705596097724,73.2853454820209,53.50543392042739,232.310937375,261.3119156618664,203.30995908813358,NaN,1,252.09115663293176,274.20001,252.09115663293176,260.90000125,249.08744789255732,274.20001,249.08744789255732,259.8205811289659,0,0,0,0,NaN,NaN,73.74307300683344,70,73.74307300683344,30,30,89.17920937940137,45.70088149821917,45.70088149821917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146116.3,614048,146116.3,34.12654777105137,22.155460088333633,40,40,-40,-40
2015-03-13T09:15:00+05:30,256.49557894146585,272.149995,252.5,261.7624975,255.3768189363649,244.3639163639168,238.790375825584,226.02910422052463,170.59267012178657,NaN,NaN,252.7767363923349,217.7520511234422,NaN,NaN,NaN,252.09115663293176,248.90000750000002,238.40000750000002,244.45624875,NaN,NaN,242.19853709999998,262.1374975,73.2853454820209,53.50543392042739,234.9015624375,264.6956546354116,205.1074702395884,NaN,1,256.49557894146585,272.149995,252.5,261.7624975,254.45401451076162,272.149995,252.5,260.72701786036646,0,0,0,0,NaN,NaN,74.12236236757585,70,74.12236236757585,30,30,79.44394069564275,45.14506800181595,45.14506800181595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143410.2,275694,143410.2,39.757036084878834,26.379471781128665,40,40,-40,-40
2015-03-16T09:15:00+05:30,259.1290382207329,262.975005,254.100005,257.318755,256.02413095757663,246.21460759764295,240.55498336600456,227.2561493491315,171.45561623997776,NaN,NaN,252.7767363923349,217.7520511234422,NaN,NaN,NaN,252.5,249.4875025,238.40000750000002,244.71249875,NaN,NaN,246.678743306,258.131255,73.2853454820209,53.50543392042739,237.31218762499998,266.1543436356752,208.47003161432477,NaN,1,259.1290382207329,262.975005,254.100005,257.318755,257.59051618556407,262.975005,254.100005,258.3807008051832,0,0,0,0,NaN,NaN,68.62229093708271,70,70,30,30,75.51931167220181,52.185990615233464,52.185990615233464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136395.3,109662,136395.3,41.44438867039262,29.42533895836098,40,41.44438867039262,-40,-40
2015-03-17T09:15:00+05:30,258.22389661036647,262.45001,249,255.50000375000002,255.84942188838443,247.54109276226538,241.9783186406708,228.36375148249888,172.29187880226652,1,NaN,252.7767363923349,217.7520511234422,NaN,NaN,NaN,252.5,250.600005,238.40000750000002,240.03125,NaN,NaN,274.20001,255.65000458333336,73.2853454820209,53.50543392042739,239.51937531250002,266.7920804382003,212.24667018679972,NaN,1,258.22389661036647,262.45001,249,255.50000375000002,257.98560849537364,262.45001,249,256.2934775900916,0,0,0,0,NaN,NaN,66.44900600294487,70,70,30,30,74.47198930266148,52.459115201397346,52.459115201397346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,132582.8,101350,132582.8,39.645691957299334,30.95654919215099,40,40,-40,-40
2015-03-18T09:15:00+05:30,256.86195018018327,264.350005,252.5,257.46250125,256.38711500892293,248.95843683194175,243.45300269870216,229.50487892436166,173.13934768234347,NaN,1,252.7767363923349,217.7520511234422,NaN,NaN,NaN,252.5,251.1875075,239.6125025,231.51874875,NaN,NaN,273.6960098,258.10416875000004,73.2853454820209,53.50543392042739,241.60562525,267.6376506889544,215.57359981104563,NaN,1,256.86195018018327,264.350005,252.5,257.46250125,257.1395430427326,264.350005,252.5,257.7936141075458,0,0,0,0,NaN,NaN,67.63992299997994,70,70,30,30,77.39870689761347,53.009811344379074,53.009811344379074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129351.16666666667,240146,129351.16666666667,37.030665003814036,31.585474439092398,40,40,-40,-40
2015-03-19T09:15:00+05:30,257.1622257150916,264,249.5,256.11875125,256.2976604226153,249.98133889166436,244.65926446549244,230.54856019203376,173.96501338948434,NaN,NaN,252.7767363923349,217.7520511234422,NaN,NaN,NaN,252.5,253.5125025,239.8875025,223.97499875,NaN,NaN,273.20208960400004,256.53958375,73.2853454820209,53.50543392042739,243.05125037500002,268.9349281852887,217.16757256471132,NaN,1,257.1622257150916,264,249.5,256.11875125,257.46657857513924,264,249.5,256.6952442412729,0,0,0,0,NaN,NaN,65.91467216135929,70,70,30,30,75.72443654419756,53.00494668789072,53.00494668789072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126344.8,101602,126344.8,33.72772150588226,31.37443872433932,40,40,-40,-40
2015-03-20T09:15:00+05:30,256.64048848254583,256.64048848254583,239.699995,247.43124749999998,253.3421894484102,249.61704012142658,244.92326284973126,231.2106263609736,174.6960206940666,NaN,NaN,252.7767363923349,217.7520511234422,NaN,NaN,NaN,252.5,256.9500025,239.8875025,229.4375,NaN,NaN,272.71804781192003,247.92391032751527,73.2853454820209,53.50543392042739,244.02812525,269.0088087943036,219.04744170569634,NaN,NaN,256.64048848254583,256.64048848254583,239.699995,247.43124749999998,257.0809114082061,257.0809114082061,239.699995,250.10305486627288,0,0,0,0,NaN,NaN,55.97437035095439,70,70,30,30,74.59052837986243,47.72412848138022,47.72412848138022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124612.46666666666,114174,124612.46666666666,24.843038081569123,28.571514348505985,40,40,-40,-40
2015-03-23T09:15:00+05:30,252.0358679912729,252.0358679912729,232.524995,239.1875,248.62395963227348,248.12710581836564,244.37699972118543,231.52344493505308,175.33772695581717,NaN,NaN,248.3673178013073,217.7520511234422,NaN,NaN,NaN,252.5,253.3625025,240.350005,231.17499875,NaN,NaN,271.39732569944323,241.2494543304243,73.2853454820209,53.50543392042739,244.02125025,269.0071825803505,219.0353179196495,1,NaN,252.0358679912729,252.0358679912729,232.524995,239.1875,253.59198313723948,253.59198313723948,232.524995,243.94605774563644,0,0,0,0,NaN,NaN,48.50001551772819,70,70,30,30,73.07831696504898,20.284210777945606,20.284210777945606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123119.76666666666,57458,123119.76666666666,8.63626132480929,22.000236206604797,40,40,-40,-40
2015-03-24T09:15:00+05:30,245.61168399563644,245.61168399563644,233,236.46250125,244.57014017151565,246.46073373717056,243.62323796202492,231.7171334179922,175.94593366521204,NaN,NaN,245.67511428449134,217.7520511234422,NaN,NaN,NaN,252.5,253.3625025,242.100005,232.04374624999997,NaN,NaN,269.06498585747664,238.3580617485455,73.2853454820209,53.50543392042739,243.96062531249999,269.01365051359244,218.90760011140753,1,NaN,245.61168399563644,245.61168399563644,233,236.46250125,248.76902044143796,248.76902044143796,233,240.17146731031823,0,0,0,0,NaN,NaN,46.29919684846796,70,70,30,30,70.5953443371534,13.93994021142305,13.93994021142305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121453.96666666666,49742,121453.96666666666,-11.406789339420804,12.28204053201285,40,40,-40,-40
