time,open,high,low,close,MA 1,MA 2,MA 3,MA 4,MA 5,Shapes,Shapes,Range Filter,Up Trend,UpTrend Begins,Down Trend,DownTrend Begins,HalfTrend,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,ParabolicSAR,VWAP,Range Top,Range Bottom,Basis,Upper,Lower,STC Sell,STC Buy,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Hollow Candles (Open),Hollow Candles (High,Hollow Candles (Low),Hollow Candles (Close),Buy Signal,Sell Signal,Expired Signal,Expired Signal,long Signal,Short Signal,RSI Plot,Plot,Plot,Plot,Plot,MFI Plot,Angle Follow Line,Angle Follow Line Histogram,Sell,Buy,Add Sell 1,Add Buy 1,Reduce Buy 1,Reduce Buy 2,Reduce Buy 3,Reduce Buy 4,Reduce Buy 5,Reduce Sell 1,Reduce Sell 2,Reduce Sell 3,Reduce Sell 4,Reduce Sell 5,Volume MA,Volume,Volume MA,Stochastic,EMA,Plot,Plot,Plot,Plot
2023-08-31T09:15:00+05:30,176.625,196.35001,162.3,177.97500250000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162.3,NaN,NaN,143.249995,NaN,NaN,NaN,178.87500416666668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,176.625,196.35001,162.3,177.97500250000002,177.30000125,196.35001,162.3,178.31250312500003,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36098037,NaN,NaN,NaN,40,40,-40,-40
2023-09-01T09:15:00+05:30,177.30000125,177.30000125,158.5,164.96249749999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162.3,NaN,NaN,144.825,NaN,NaN,196.35001,166.92083291666668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,177.30000125,177.30000125,158.5,164.96249749999998,177.80625218750004,177.80625218750004,158.5,169.515625,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9720028,NaN,NaN,NaN,40,40,-40,-40
2023-09-04T09:15:00+05:30,171.13124937499998,171.13124937499998,160.35001,163.45000249999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162.3,NaN,NaN,146.79999750000002,NaN,NaN,196.35001,164.97708729166666,NaN,NaN,NaN,NaN,NaN,1,NaN,171.13124937499998,171.13124937499998,160.35001,163.45000249999998,173.66093859375002,173.66093859375002,160.35001,166.5156278125,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3010366,NaN,0,NaN,40,40,-40,-40
2023-09-05T09:15:00+05:30,167.29062593749998,167.29062593749998,153.5,157.6624975,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,162.3,NaN,NaN,153.46249749999998,NaN,NaN,195.5930098,159.48437447916663,NaN,NaN,NaN,NaN,NaN,1,NaN,167.29062593749998,167.29062593749998,153.5,157.6624975,170.088283203125,170.088283203125,153.5,161.43593734375,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3460816,NaN,0,NaN,40,40,-40,-40
2023-09-06T09:15:00+05:30,162.47656171875,162.5,154.2,157.70000249999998,164.3500005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162.3,NaN,NaN,158.38750249999998,NaN,NaN,193.909289408,158.13333416666666,NaN,NaN,NaN,NaN,NaN,1,NaN,162.47656171875,162.5,154.2,157.70000249999998,165.7621102734375,165.7621102734375,154.2,159.2191410546875,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2759974,NaN,0,NaN,40,40,-40,-40
2023-09-07T09:15:00+05:30,160.08828210937497,161.45,156.25,158.725,162.47500033333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162.3,NaN,NaN,154.92499750000002,NaN,NaN,192.29291783168,158.8083333333333,NaN,NaN,NaN,NaN,NaN,1,NaN,160.08828210937497,161.45,156.25,158.725,162.4906256640625,162.4906256640625,156.25,159.12832052734373,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1515649,NaN,0,NaN,40,40,-40,-40
2023-09-08T09:15:00+05:30,159.4066410546875,159.4066410546875,155.39999,157.3625,160.77083355555555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162.3,NaN,NaN,154.7624975,NaN,NaN,190.7412011184128,157.3897103515625,NaN,NaN,NaN,NaN,NaN,1,NaN,159.4066410546875,159.4066410546875,155.39999,157.3625,160.8094730957031,160.8094730957031,155.39999,157.89394302734377,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1008534,NaN,0,NaN,40,40,-40,-40
2023-09-11T09:15:00+05:30,158.38457052734375,158.89999,154.5,156.71249749999998,159.41805487037036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162.3,NaN,NaN,159.45,NaN,NaN,189.2515530736763,156.7041625,NaN,NaN,NaN,NaN,NaN,1,NaN,158.38457052734375,158.89999,154.5,156.71249749999998,159.35170806152342,159.35170806152342,154.5,157.1242645068359,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1107364,NaN,0,NaN,40,40,-40,-40
2023-09-12T09:15:00+05:30,157.54853401367188,157.54853401367188,147.2,152.312495,157.04953491358023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162.3,171.775005,NaN,165.83749749999998,NaN,NaN,187.82149095072924,152.35367633789062,NaN,NaN,NaN,NaN,NaN,1,NaN,157.54853401367188,157.54853401367188,147.2,152.312495,158.23798628417967,158.23798628417967,147.2,153.65239075683593,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1383190,NaN,0,NaN,40,40,-40,-40
2023-09-13T09:15:00+05:30,154.93051450683595,158.60001,145.45,152.2750025,155.4580241090535,NaN,NaN,NaN,NaN,1,NaN,NaN,114.97438613574218,NaN,NaN,NaN,162.3,161.37500062499998,NaN,168.5625025,NaN,NaN,185.38420149368548,152.10833749999998,NaN,NaN,NaN,NaN,NaN,1,NaN,154.93051450683595,158.60001,145.45,152.2750025,155.9451885205078,158.60001,145.45,152.81388175170898,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2802134,NaN,0,0,40,40,-40,-40
