time,open,high,low,close,EMA50,EMA200,VWAP,PEMA-Short,PEMA-Medium,PEMA-Long,Major Trend,Mid Trend,Minor Trend,,UT2,TRB,TC,PUT,PUC,ND,ND,NS,LVT,ST,ST1,ST2,ST3,ST4,SV,EU,EUF,ED,EDF,RUT,BCE1,SCE,SCE,BC,BC,SC,SC,TB,TB,TB,TB,,Strength band,Period High,Period Low,HV - High,HV - Low,MA 1,MA 2,MA 3,MA 4,MA 5,Shapes,Shapes,Range Filter,Up Trend,UpTrend Begins,Down Trend,DownTrend Begins,HalfTrend,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,ParabolicSAR,VWAP,Range Top,Range Bottom,Basis,Upper,Lower,STC Sell,STC Buy,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Hollow Candles (Open),Hollow Candles (High,Hollow Candles (Low),Hollow Candles (Close),Buy Signal,Sell Signal,Expired Signal,Expired Signal,long Signal,Short Signal,RSI Plot,Plot,Plot,Plot,Plot,MFI Plot,Angle Follow Line,Angle Follow Line Histogram,Sell,Buy,Add Sell 1,Add Buy 1,Reduce Buy 1,Reduce Buy 2,Reduce Buy 3,Reduce Buy 4,Reduce Buy 5,Reduce Sell 1,Reduce Sell 2,Reduce Sell 3,Reduce Sell 4,Reduce Sell 5,Volume MA,Volume,Volume MA,Stochastic,EMA,Plot,Plot,Plot,Plot
2022-02-08T09:15:00+05:30,247.625,271.25,227,248.375,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,227,NaN,NaN,347.57500500000003,NaN,NaN,NaN,248.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,247.625,271.25,227,248.375,248,271.25,227,248.5625,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135533461,NaN,NaN,NaN,40,40,-40,-40
2022-02-09T09:15:00+05:30,248,321.89999,248,297.36249250000003,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,227,NaN,NaN,364.6875025,NaN,NaN,227,289.08749416666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,248,321.89999,248,297.36249250000003,248.28125,321.89999,248,278.815620625,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70655011,NaN,NaN,NaN,40,40,-40,-40
2022-02-10T09:15:00+05:30,272.68124625,386.25,272.68124625,368.5500025,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,227,NaN,NaN,390.5749975,NaN,NaN,227,342.4937495833333,NaN,NaN,NaN,NaN,NaN,1,NaN,272.68124625,386.25,272.68124625,368.5500025,263.54843531250003,386.25,263.54843531250003,325.04062375,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56509643,NaN,0,NaN,40,40,-40,-40
2022-02-11T09:15:00+05:30,320.61562437500004,419.89999,320.61562437500004,390.2125,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,272.68124625,NaN,NaN,393.06250750000004,NaN,NaN,233.37,376.9093714583334,NaN,NaN,NaN,NaN,NaN,1,NaN,320.61562437500004,419.89999,320.61562437500004,390.2125,294.29452953125,419.89999,294.29452953125,362.83593468750007,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88580117,NaN,0,NaN,40,40,-40,-40
2022-02-14T09:15:00+05:30,355.4140621875,398.89999,352.10001,372.875,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,335.474999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,320.61562437500004,NaN,NaN,400.12499249999996,NaN,NaN,244.5617994,374.625,NaN,NaN,NaN,NaN,NaN,1,NaN,355.4140621875,398.89999,352.10001,372.875,328.5652321093751,398.89999,328.5652321093751,369.822265546875,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43047644,NaN,0,NaN,40,40,-40,-40
2022-02-15T09:15:00+05:30,364.14453109375,405,364.14453109375,390.5875025,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,353.8458335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352.10001,NaN,NaN,403.4625025,NaN,NaN,255.08209083600002,386.57734453125,NaN,NaN,NaN,NaN,NaN,1,NaN,364.14453109375,405,364.14453109375,390.5875025,349.193748828125,405,349.193748828125,380.969141171875,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17777133,NaN,0,NaN,40,40,-40,-40
2022-02-16T09:15:00+05:30,377.366016796875,392.95001,375.20001,383.8000025,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,363.8305565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,364.14453109375,NaN,NaN,416.7874975,NaN,NaN,264.97116478584,383.9833408333334,NaN,NaN,NaN,NaN,NaN,1,NaN,377.366016796875,392.95001,375.20001,383.8000025,365.08144500000003,392.95001,365.08144500000003,382.3290098242188,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11831948,NaN,0,NaN,40,40,-40,-40
2022-02-17T09:15:00+05:30,380.5830096484375,382.89999,356.35001,370.2624975,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,365.97453683333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,364.14453109375,NaN,NaN,442.7749925,NaN,NaN,274.26689429868964,369.83749916666665,NaN,NaN,NaN,NaN,NaN,1,NaN,380.5830096484375,382.89999,356.35001,370.2624975,373.7052274121094,382.89999,356.35001,372.5238767871093,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10520787,NaN,0,NaN,40,40,-40,-40
2022-02-18T09:15:00+05:30,375.42275357421875,375.42275357421875,351.14999,357.0124975,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,362.9871903888889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,364.14453109375,323.449995,NaN,488.8375,NaN,NaN,283.0048800407683,361.19508035807286,NaN,NaN,NaN,NaN,NaN,1,NaN,375.42275357421875,375.42275357421875,351.14999,357.0124975,373.11455209960934,375.42275357421875,351.14999,364.7519986621094,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10072444,NaN,0,NaN,40,40,-40,-40
2022-02-21T09:15:00+05:30,366.21762553710937,366.21762553710937,325.20001,340.32500500000003,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,355.4331285925926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,186.96413880078126,NaN,NaN,NaN,364.14453109375,333.949995,NaN,498.7874975,NaN,NaN,291.21858663832217,343.91421351236977,NaN,NaN,NaN,NaN,NaN,1,NaN,366.21762553710937,366.21762553710937,325.20001,340.32500500000003,368.93327538085936,368.93327538085936,325.20001,349.4900665185547,0,0,0,0,NaN,NaN,NaN,70,70,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14932711,NaN,0,0,40,40,-40,-40
