time,open,high,low,close,MA 1,MA 2,MA 3,MA 4,MA 5,Shapes,Shapes,Range Filter,Up Trend,UpTrend Begins,Down Trend,DownTrend Begins,HalfTrend,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,ParabolicSAR,VWAP,Range Top,Range Bottom,Basis,Upper,Lower,STC Sell,STC Buy,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Hollow Candles (Open),Hollow Candles (High,Hollow Candles (Low),Hollow Candles (Close),Buy Signal,Sell Signal,Expired Signal,Expired Signal,long Signal,Short Signal,RSI Plot,Plot,Plot,Plot,Plot,MFI Plot,Angle Follow Line,Angle Follow Line Histogram,Sell,Buy,Add Sell 1,Add Buy 1,Reduce Buy 1,Reduce Buy 2,Reduce Buy 3,Reduce Buy 4,Reduce Buy 5,Reduce Sell 1,Reduce Sell 2,Reduce Sell 3,Reduce Sell 4,Reduce Sell 5,Volume MA,Volume,Volume MA,Stochastic,EMA,Plot,Plot,Plot,Plot
2015-04-06T09:15:00+05:30,168.5652368462137,179.5,168.5652368462137,176.9625025,170.09552420788486,168.1208855920868,170.12341151954328,183.4455199560827,189.80215346269213,NaN,NaN,168.20560730939536,153.60829210771834,153.60829210771834,NaN,NaN,162.51267407883853,167.25,169.199995,170.42499750000002,NaN,NaN,156.93643902399998,175.0092464487379,228.17637370146028,216.9711245485398,168.32312599999995,179.77073954890207,156.87551245109782,NaN,1,168.5652368462137,179.5,168.5652368462137,176.9625025,166.52591935489704,179.5,166.52591935489704,173.39824404810685,0,0,0,0,NaN,NaN,55.45064182451529,70,70,30,30,39.88541619168138,-42.001220448812994,-42.001220448812994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3971918.05,2173585,3971918.05,10.972060189905672,-25.911770333089883,40,40,-40,-40
2015-04-07T09:15:00+05:30,172.76386967310685,181.7,172.76386967310685,179.0750025,173.0886836385899,169.68575943607442,170.9759439938725,183.2741271146677,189.69541564216783,NaN,NaN,170.3193147141586,154.1698611857833,NaN,NaN,NaN,168.5652368462137,168.35,169.199995,172.5125,NaN,NaN,158.74152390208,177.8462907243689,228.17637370146028,216.9711245485398,168.52187599999996,180.5562105619937,156.48754143800622,NaN,1,172.76386967310685,181.7,172.76386967310685,179.0750025,169.96208170150194,181.7,169.96208170150194,176.5756854615534,0,0,0,0,NaN,NaN,58.027467083372315,70,70,30,30,48.44447012831299,-26.438103917725353,-26.438103917725353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3985132.316666667,3234054,3985132.316666667,33.57420399778178,-10.986657944226652,40,40,-40,-40
2015-04-08T09:15:00+05:30,175.91943608655345,184.60001,175.91943608655345,182.0874975,176.08828825905994,171.4574363023495,172.03418718493228,183.22759261997484,189.6197149641363,NaN,1,173.33292557353045,156.89968458354966,NaN,NaN,NaN,172.76386967310685,169.800005,169.800005,173.0625,NaN,NaN,161.03737151187198,180.86898119551782,228.17637370146028,216.9711245485398,168.91562574999995,182.12674319824595,155.70450830175395,NaN,1,175.91943608655345,184.60001,175.91943608655345,182.0874975,173.2688835815277,184.60001,173.2688835815277,179.63159491827673,0,0,0,0,NaN,NaN,61.45169819223978,70,70,30,30,57.15412633225069,-14.317895979836099,-14.317895979836099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4049973.6666666665,5641939,4049973.6666666665,50.83525141986294,3.3920614714407584,40,50.83525141986294,-40,-40
2015-04-09T09:15:00+05:30,179.00346679327674,183.7,178.05,181.58749749999998,177.92135800603995,172.90458790201384,172.94402626255777,183.16327516428956,189.5397924023041,NaN,NaN,173.33292557353045,158.15596538624564,NaN,NaN,NaN,175.91943608655345,169.800005,169.800005,179.7374975,NaN,NaN,163.86488813044735,181.11249916666665,228.17637370146028,216.9711245485398,169.28750074999994,183.45139842596086,155.123603074039,NaN,1,179.00346679327674,183.7,178.05,181.58749749999998,176.4502392499022,183.7,176.4502392499022,180.5852410733192,0,0,0,0,NaN,NaN,60.56847015394473,70,70,30,30,61.51097500291434,5.309118223890825,5.309118223890825,NaN,-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4065847.8666666667,2611743,4065847.8666666667,62.336364475261476,16.200318936753348,40,62.336364475261476,-40,-40
2015-04-10T09:15:00+05:30,180.29548214663836,182.45,179.45,181.2,179.0142386706933,174.08964677315473,173.73030947564752,183.08628398137625,189.45680939332595,NaN,NaN,173.33292557353045,159.60286884762107,NaN,NaN,NaN,178.05,169.800005,169.800005,183.97499249999998,NaN,NaN,166.35310275479367,181.0333333333333,228.17637370146028,216.9711245485398,169.66812574999994,184.65879033763008,154.6774611623698,NaN,1,180.29548214663836,182.45,179.45,181.2,178.5177401616107,182.45,178.5177401616107,180.8488705366596,0,0,0,0,NaN,NaN,59.85052624419437,70,70,30,30,60.79978966288403,35.54025339481326,35.54025339481326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4083693.6166666667,3079185,4083693.6166666667,69.15088529147762,27.066698422378877,40,69.15088529147762,-40,-40
2015-04-13T09:15:00+05:30,180.74774107331916,189.25,180.5,184.7375,180.92199244712887,175.61076866270406,174.77861333510967,183.15103755073406,189.4098510909048,NaN,NaN,175.99285674226027,163.03758196285898,NaN,NaN,NaN,179.45,174.3797098848548,172.125,185.98749999999998,NaN,NaN,168.54273162421842,184.82916666666665,228.17637370146028,216.9711245485398,170.12750049999994,186.3254581332969,153.92954286670297,NaN,1,180.74774107331916,189.25,180.5,184.7375,179.68330534913514,189.25,179.68330534913514,183.8088102683298,0,0,0,0,NaN,NaN,64.04100534981691,70,70,30,30,67.44835239889737,39.62196831772492,39.62196831772492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4102942.2666666666,3897449,4102942.2666666666,72.4609557044327,35.92203073056231,40,72.4609557044327,-40,-40
2015-04-15T09:15:00+05:30,182.7426205366596,194,182.7426205366596,190.5999975,184.14799413141924,177.75208706803204,176.285411827004,183.44315362717586,189.42169334373162,NaN,1,181.85696232552579,165.34042019590078,NaN,NaN,NaN,180.5,177.8367299424274,174.5,185.72500250000002,NaN,NaN,171.44174919682783,189.11420601221985,228.17637370146028,216.9711245485398,171.07562524999994,189.57283246619426,152.57841803380563,NaN,1,182.7426205366596,194,182.7426205366596,190.5999975,181.74605780873247,194,181.74605780873247,187.5213096433298,0,0,0,0,NaN,NaN,69.68747328565144,70,70,30,30,72.61159596530496,45.02025261387109,45.02025261387109,NaN,NaN,NaN,NaN,50.02025261387109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4147868.95,4694378,4147868.95,74.71537502716268,43.38526047953147,40,74.71537502716268,-40,-40
2015-04-16T09:15:00+05:30,186.6713090183298,193.95,186.6713090183298,191.2625025,186.51949692094615,179.68214641545603,177.7118014149084,183.74979475944346,189.44000985274923,NaN,NaN,182.52236552992525,167.39924614947768,NaN,NaN,NaN,182.7426205366596,179.3464893462137,174.5,183.47500250000002,NaN,NaN,175.05106932533536,190.6279371727766,228.17637370146028,216.9711245485398,172.17875024999995,192.62569491705355,151.73180558294635,NaN,1,186.6713090183298,193.95,186.6713090183298,191.2625025,184.63368372603114,193.95,184.63368372603114,189.6387801341649,0,0,0,0,NaN,NaN,70.25588311233213,70,70.25588311233213,30,30,77.8812729935576,57.39031770297173,57.39031770297173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4155145.95,3214202,4155145.95,76.75049309211093,49.8216878754456,40,76.75049309211093,-40,-40
2015-04-17T09:15:00+05:30,188.9669057591649,191.2,184,187.8750025,186.9713321139641,180.85255442753373,178.67972532777426,183.9115676120143,189.42443764028405,NaN,NaN,182.52236552992525,167.39924614947768,NaN,NaN,NaN,184,181.28261842310684,174.5,184.23749750000002,NaN,NaN,178.0828982332817,187.6916675,228.17637370146028,216.9711245485398,173.10750012499994,194.60736693836841,151.60763331163147,NaN,1,188.9669057591649,191.2,184,187.8750025,187.136231930098,191.2,184,188.0104770647912,0,0,0,0,NaN,NaN,63.6805045497422,70,70,30,30,77.41556359042518,57.518089351214066,57.518089351214066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4145867.55,1841537,4145867.55,75.6002803904012,54.299575114217575,40,75.6002803904012,-40,-40
2015-04-20T09:15:00+05:30,188.42095412958244,188.42095412958244,181,184.18750500000002,186.04338974264274,181.32897593788607,179.20427577274813,183.92238868605295,189.37232885779366,NaN,NaN,182.52236552992525,167.39924614947768,NaN,NaN,NaN,184,183.38193483655343,174.5,183.8499975,NaN,NaN,180.62963451595664,184.53615304319416,228.17637370146028,216.9711245485398,173.89312512499995,195.80286601391563,151.98338423608428,NaN,1,188.42095412958244,188.42095412958244,181,184.18750500000002,187.5733544974446,188.42095412958244,181,185.50735331479123,0,0,0,0,NaN,NaN,57.38443798639736,70,70,30,30,81.57035347644167,57.57917086408436,57.57917086408436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4145031.8833333333,2234055,4145031.8833333333,68.94913969085232,55.75383400096046,40,68.94913969085232,-40,-40
